,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
43,Study of corrosion inhibition of Aluminum in nitric acid solution using Anisaldehyde (4-methoxy benzaldehyde) as inhibitor,10.5281/zenodo.3595126,"Husaini Musa, Usman Bishir, Ibrahim Muhammad Bashir",2019-10-08,"The inhibitive action of Anisaldehyde (4–methoxy benzaldehyde) on corrosion of Aluminum in nitric acid solution was studied through weight loss method. Fourier Transform Infrared Spectroscopic Analysis (FTIR) was used to characterize the inhibitor and the corrosion product. The effect of different inhibitor concentrations was studied at 308, 313 and 318 K. The present study showed that the percentage of inhibition efficiency (% I.E.) is enhanced with increase of inhibitor concentration and decrease with rising in temperature. Maximum I.E. of Anisaldehyde was found 86.32 % at 308 K and 0.1M inhibitor concentration in 1.4M HNO3 solution. The inhibitive action of the inhibitor is discussed in view of adsorption of Anisaldehyde molecule on the metal surface. It was found that the adsorption of the inhibitor on the metal surface follows Langmuir adsorption isotherm. Activation parameters governing the adsorption process were evaluated and discussed in detail.",https://zenodo.org/api/files/5bec114f-c62f-46fc-a7ef-42392b58f47b/02%20%20Study%20of%20corrosion%20inhibition%20of%20Aluminum%20in%20nitric%20acid%20solution%20using%20Anisaldehyde%20%284-methoxy%20benzaldehyde%29%20as%20inhibitor.pdf,pdf,"the inhibitive action of Anisaldehyde ( 4 – methoxy benzaldehyde ) on corrosion of Aluminum in nitric acid solution be study through weight loss method . Fourier Transform Infrared Spectroscopic Analysis ( FTIR ) be use to characterize the inhibitor and the corrosion product . the effect of different inhibitor concentration be study at 308 , 313 and 318 K. the present study show that the percentage of inhibition efficiency ( % I.E. ) be enhance with increase of inhibitor concentration and decrease with rise in temperature . Maximum I.E. of Anisaldehyde be find 86.32 % at 308 K and 0.1 M inhibitor concentration in 1.4 M HNO3 solution . the inhibitive action of the inhibitor be discuss in view of adsorption of Anisaldehyde molecule on the metal surface . it be find that the adsorption of the inhibitor on the metal surface follow Langmuir adsorption isotherm . activation parameter govern the adsorption process be evaluate and discuss in detail ."
44,The Effects of 2wt% Cu Addition on the Corrosion Behavior of Heat Treated Al-6Si-0.5Mg-2Ni Alloy,10.5281/zenodo.1094703,"A. Hossain, M. A. Gafur, F. Gulshan, A. S. W. Kurny",2014-08-02,"Al-Si-Mg-Ni(-Cu) alloys are widely used in the automotive industry. They have the advantage of low weight associated with low coefficient of thermal expansion and excellent mechanical properties – mainly at high temperatures. The corrosion resistance of these alloys in coastal area, particularly sea water, however is not yet known. In this investigation, electrochemical impedance spectroscopy (EIS) and potentiodynamic polarization have been used to evaluate the corrosion resistance of Al-6Si-0.5Mg-2Ni (-2Cu) alloys in simulated sea water environments. The potentiodynamic polarization curves reveal that 2 wt% Cu content alloy (Alloy-2) is more prone to corrosion than the Cu free alloy (Alloy-1). But the EIS test results showed that corrosion resistance or charge transfer resistance (Rct) increases with the addition of Cu. Due to addition of Cu and thermal treatment, the magnitude of open circuit potential (OCP), corrosion potential (Ecorr) and pitting corrosion potential (Epit) of Al-6Si-0.5Mg-2Ni alloy in NaCl solution were shifted to the more noble direction.",https://zenodo.org/api/files/5e28fef2-95e7-4c67-99fc-5a24945c055b/9999260.pdf,pdf,"Al - Si - Mg - Ni(-Cu ) alloy be widely use in the automotive industry . they have the advantage of low weight associate with low coefficient of thermal expansion and excellent mechanical property – mainly at high temperature . the corrosion resistance of these alloy in coastal area , particularly sea water , however be not yet know . in this investigation , electrochemical impedance spectroscopy ( EIS ) and potentiodynamic polarization have be use to evaluate the corrosion resistance of al-6si-0.5mg-2ni ( -2Cu ) alloy in simulate sea water environment . the potentiodynamic polarization curve reveal that 2 wt% Cu content alloy ( alloy-2 ) be more prone to corrosion than the Cu free alloy ( Alloy-1 ) . but the eis test result show that corrosion resistance or charge transfer resistance ( rct ) increase with the addition of Cu . due to addition of Cu and thermal treatment , the magnitude of open circuit potential ( OCP ) , corrosion potential ( Ecorr ) and pit corrosion potential ( Epit ) of al-6si-0.5mg-2ni alloy in NaCl solution be shift to the more noble direction ."
45,PROCRAFT_Form B_Dewoitine D.338_Berre_B1,10.5281/zenodo.7326448,Brunet Magali,2022-11-16,Information and condition state of a part from the Dewoitine D.338 wreck (related to PROCRAFT_Form A_Dewoitine D.338_Berre),Inconnu,Inconnu,information and condition state of a part from the Dewoitine D.338 wreck ( relate to PROCRAFT_Form a_dewoitine D.338_Berre )
46,PROCRAFT_Form B_Messerschmitt Bf109_B1,10.5281/zenodo.7263735,Brunet Magali,2022-10-29,"Information and condition state of two fragments from a German aircraft, Messerschmitt Bf 109 which crashed near Rennes in 1944",Inconnu,Inconnu,"information and condition state of two fragment from a german aircraft , Messerschmitt Bf 109 which crash near renne in 1944"
47,PROCRAFT_Form A_Blade_Brest,10.5281/zenodo.6500148,Brunet Magali,2022-04-28,Information on a blade (from a propeller) found in Brest bay. Unidentified WWII aircraft. ,https://zenodo.org/api/files/d063a25f-c5f1-4aa6-a0c9-74b699598d0c/BL-BRE_A_open%20access.pdf,pdf,information on a blade ( from a propeller ) find in Brest bay . unidentified WWII aircraft .  
48,Characterization of 5052 Aluminum Alloy under Different Heat Treatments,10.5281/zenodo.7047025,"NM Lima, GG Pino, AC Kieling, CSA Mendes, JB Oliveira, KP Mendonça",2020-04-10,"The use of aluminum alloys has grown considerably over the years, the fact occurs due to the inherent characteristics of the material, such as low density and corrosion resistance in the most varied environments. The present work proposes to characterize the microstructure of the aluminum alloy 5052, which is an aluminum and magnesium alloy that was subjected to different heat treatments. The proposal to study the league is justified by the use of it in sectors such as the naval and with that the analysis of its characteristics can bring possibilities of improvements to its properties, revealing positive and negative points, and improve the performance of the alloy during its applications. As a methodology to achieve the objective, four samples of 5052 aluminum were used, one was subjected to annealing, one to normalization, and two to solubilization (one cooled in water while the other in oil). Afterwards, the samples were embedded, sanded, polished and attacked with hydrochloric acid to visualize its microstructure in an optical microscope. As a result, four samples were obtained with different microstructures, the annealed sample showed a greater amount of α phase (rich in aluminum) and precipitated magnesium in the form of dark spots, the normalized sample presented the α phase and the β phase (in vermicular form), the solubilized samples showed a saturated magnesium microstructure (martensitic microstructure). In this way, it can be concluded that, just as in ferrous alloys, non-ferrous alloys can go under heat treatments and have changes in their microstructural characteristics. The application of heat treatments to the aluminum alloy 5052 caused considerable changes in the microstructure of the alloy and even the type of cooling used during the procedure influenced these changes.",https://zenodo.org/api/files/de5b9c33-6223-4720-93fb-ce0e16fc8d39/EAR%204325.pdf,pdf,"the use of aluminum alloy have grow considerably over the year , the fact occur due to the inherent characteristic of the material , such as low density and corrosion resistance in the most varied environment . the present work propose to characterize the microstructure of the aluminum alloy 5052 , which be an aluminum and magnesium alloy that be subject to different heat treatment . the proposal to study the league be justify by the use of it in sector such as the naval and with that the analysis of its characteristic can bring possibility of improvement to its property , reveal positive and negative point , and improve the performance of the alloy during its application . as a methodology to achieve the objective , four sample of 5052 aluminum be use , one be subject to anneal , one to normalization , and two to solubilization ( one cool in water while the other in oil ) . afterwards , the sample be embed , sand , polished and attack with hydrochloric acid to visualize its microstructure in an optical microscope . as a result , four sample be obtain with different microstructure , the annealed sample show a great amount of α phase ( rich in aluminum ) and precipitate magnesium in the form of dark spot , the normalize sample present   the α phase and the β phase ( in vermicular form ) , the solubilized sample show a saturate magnesium microstructure ( martensitic microstructure ) . in this way , it can be conclude that , just as in ferrous alloy , non - ferrous alloy can go under heat treatment and have change in their microstructural characteristic . the application of heat treatment to the aluminum alloy 5052 cause considerable change in the microstructure of the alloy and even the type of cooling use during the procedure influence these change ."
49,Evaluation of creep-fatigue life and strength for AA7001-T6 under constant amplitude loading,10.15587/1729-4061.2022.263344,"Huda Salih Mahdi, Hussain J. Alalkawi, Muzher T. Mohamed, Saad T. Faris",2022-08-27,"Aluminum alloys were widely used in the construction, automotive, marine, and aviation industries due to their low specific strength, ease of manufacture, and low weight. The fatigue behavior of aluminum alloys at different temperatures is investigated. Thanks to the rapid development of armament in recent years, 7XXX ultra-high strength aluminum alloys are now used more frequently because of their non-corrosive qualities and low weight. Aluminum alloy 7001-T6 behavior is examined at the Company State for Engineering, Rehabilitation, and Inspection (SIER) in Iraq, where chemical analysis of the AA7001 is supported. Most engineering components that operate at high temperatures will eventually fail from fatigue strain, creep damage is a time-dependent process that is primarily influenced by the history of stress and temperature applied to the component. When the two damaging factors combine their effects, This study used AA7001-T6 to conduct experiments on mechanical characteristics (UTS, YS, E, and ductility) and the interaction between creep and fatigue at four distinct temperatures: room temperature (25, 150, 280, and 330) °C, the UTS, YS, and E were lowered by 37.2, 37.2, and 24) %, respectively, as compared to the result at room temperature, but the ductility increased by 28.27 %. It has been noted that rising temperatures cause mechanical and fatigue characteristics to decline. Experimental S-N fatigue test findings showed a significant loss of fatigue strength, After 107cycles, the endurance fatigue limit was reduced from 208 MPa at (RT) to 184 MPa at 330 °C, an 11.5 % reduction. Overall, it can be said that AA7001-T6 demonstrates a significant drop in mechanical and fatigue properties at high temperatures",https://zenodo.org/api/files/5dfda6e2-bc1d-4f25-a9e5-09d2bc4c61eb/Evaluation%20of%20creep-fatigue%20life%20and%20strength%20for%20AA7001-T6%20under%20constant%20amplitude%20loading.pdf,pdf,"aluminum alloy be widely use in the construction , automotive , marine , and aviation industry due to their low specific strength , ease of manufacture , and low weight . the fatigue behavior of aluminum alloy at different temperature be investigate . thank to the rapid development of armament in recent year , 7xxx ultra - high strength aluminum alloy be now use more frequently because of their non - corrosive quality and low weight . aluminum alloy 7001 - T6 behavior be examine at the Company State for Engineering , Rehabilitation , and inspection ( SIER ) in Iraq , where chemical analysis of the aa7001 be support . Most engineering component that operate at high temperature will eventually fail from fatigue strain , creep damage be a time - dependent process that be primarily influence by the history of stress and temperature apply to the component . when the two damage factor combine their effect , this study use aa7001 - T6 to conduct experiment on mechanical characteristic ( UTS , YS , E , and ductility ) and the interaction between creep and fatigue at four distinct temperature : room temperature ( 25 , 150 , 280 , and 330 )   ° c , the UTS , YS , and E be lower by 37.2 , 37.2 , and 24 )   % , respectively , as compare to the result at room temperature , but the ductility increase by 28.27   % . it have be note that rise temperature cause mechanical and fatigue characteristic to decline . Experimental S - N fatigue test finding show a significant loss of fatigue strength , after 107cycles , the endurance fatigue limit be reduce from 208   MPa at ( RT ) to 184   MPa at 330   ° c , an 11.5   % reduction . overall , it can be say that aa7001 - T6 demonstrate a significant drop in mechanical and fatigue property at high temperature"
50,Inhibition of corrosion of copper by polyvinylpyrrolidone-iodine in sulfuric acid medium,10.5281/zenodo.5855835,"Tarik Attar, Abbes Benchadli, Esma Choukchou-Braham",2022-01-16,"The use of polymers as corrosion inhibitors has attracted considerable attention due to their low prices, inherent stability, availability and cost effectiveness. Corrosion inhibition by such compounds is usually attributed to their adsorption at the metal-solution interface. In this study, the effect of polyvinylpyrrolidone-iodine on the corrosion behavior of copper in sulfuric acid solution was investigated using the weight loss method and scanning electron microscopy (SEM). The effect of inhibitor concentration, solution temperature and immersion time on the corrosion of copper was investigated. The effect of temperature on the inhibition mechanism of inhibitor on copper surface was studied at different temperatures (293-323 K), and the inhibition efficiency (IE) increased with increasing temperatures. The maximum IE of 90.22% was obtained at a temperature of 50 °C, a concentration of polyvinylpyrrolidone-iodine inhibitor of 150 mg L-1 and a H2SO4 acid concentration of 0.5 M. The kinetic and thermodynamic parameters for the corrosion of copper and the adsorption of the inhibitor were determined and discussed. The most remarkable inhibition efficiency was confirmed by the presence of the film formed on the metal surface by scanning electron microscopy (SEM).",https://zenodo.org/api/files/16b7ded2-bf72-40c0-a232-6bafdaaf7d44/ATTAR%20Tarik%20AJMC%205%281%292022.pdf,pdf,"the use of polymer as corrosion inhibitor have attract considerable attention due to their low price , inherent stability , availability and cost effectiveness . corrosion inhibition by such compound be usually attribute to their adsorption at the metal - solution interface . in this study , the effect of polyvinylpyrrolidone - iodine on the corrosion behavior of copper in sulfuric acid solution be investigate use the weight loss method and scan electron microscopy ( SEM ) . the effect of inhibitor concentration , solution temperature and immersion time on the corrosion of copper be investigate . the effect of temperature on the inhibition mechanism of inhibitor on copper surface be study at different temperature ( 293 - 323 K ) , and the inhibition efficiency ( IE ) increase with increase temperature . the maximum IE of 90.22 % be obtain at a temperature of 50 ° c , a concentration of polyvinylpyrrolidone - iodine inhibitor of 150 mg L-1 and a H2SO4 acid concentration of 0.5 M. the kinetic and thermodynamic parameter for the corrosion of copper and the adsorption of the inhibitor be determine and discuss . the most remarkable inhibition efficiency be confirm by the presence of the film form on the metal surface by scan electron microscopy ( SEM ) ."
51,Synthesis and Characterization of Plasma Polymerized Thin Films Deposited from Benzene and Hexamethyldisiloxane using (PECVD) Method,10.5281/zenodo.1082601,"Hisham M. Abourayana, Nuri A. Zreiba, Abdulkader M. Elamin",2011-02-26,"Polymer-like organic thin films were deposited on both
aluminum alloy type 6061 and glass substrates at room temperature by
Plasma Enhanced Chemical Vapor Deposition (PECVD) methodusing
benzene and hexamethyldisiloxane (HMDSO) as precursor materials.
The surface and physical properties of plasma-polymerized organic
thin films were investigated at different r.f. powers. The effects of
benzene/argon ratio on the properties of plasma polymerized benzene
films were also investigated. It is found that using benzene alone
results in a non-coherent and non-adherent powdery deposited
material. The chemical structure and surface properties of the asgrown
plasma polymerized thin films were analyzed on glass
substrates with FTIR and contact angle measurements. FTIR spectra
of benzene deposited film indicated that the benzene rings are
preserved when increasing benzene ratio and/or decreasing r.f.
powers. FTIR spectra of HMDSO deposited films indicated an
increase of the hydrogen concentration and a decrease of the oxygen
concentration with the increase of r.f. power. The contact angle (θ) of
the films prepared from benzene was found to increase by about 43%
as benzene ratio increases from 10% to 20%. θ was then found to
decrease to the original value (51°) when the benzene ratio increases
to 100%. The contact angle, θ, for both benzene and HMDSO
deposited films were found to increase with r.f. power. This signifies
that the plasma polymerized organic films have substantially low
surface energy as the r.f power increases. The corrosion resistance of
aluminum alloy substrate both bare and covered with plasma
polymerized thin films was carried out by potentiodynamic
polarization measurements in standard 3.5 wt. % NaCl solution at
room temperature. The results indicate that the benzene and HMDSO
deposited films are suitable for protection of the aluminum substrate
against corrosion. The changes in the processing parameters seem to
have a strong influence on the film protective ability. Surface
roughness of films deposited on aluminum alloy substrate was
investigated using scanning electron microscopy (SEM). The SEM
images indicate that the surface roughness of benzene deposited films
increase with decreasing the benzene ratio. SEM images of benzene
and HMDSO deposited films indicate that the surface roughness
decreases with increasing r.f. power. Studying the above parameters
indicate that the films produced are suitable for specific practical
applications.",https://zenodo.org/api/files/a8079973-f10c-4d39-ab59-fa84c9272a65/14235.pdf,pdf,"polymer - like organic thin film be deposit on both 
 aluminum alloy type 6061 and glass substrate at room temperature by 
 Plasma Enhanced Chemical Vapor Deposition ( PECVD ) methodusing 
 benzene and hexamethyldisiloxane ( HMDSO ) as precursor material . 
 the surface and physical property of plasma - polymerized organic 
 thin film be investigate at different r.f . power . the effect of 
 benzene / argon ratio on the property of plasma polymerize benzene 
 film be also investigate . it be find that use benzene alone 
 result in a non - coherent and non - adherent powdery deposit 
 material . the chemical structure and surface property of the asgrown 
 plasma polymerize thin film be analyze on glass 
 substrate with FTIR and contact angle measurement . FTIR spectra 
 of benzene deposit film indicate that the benzene ring be 
 preserve when increase benzene ratio and/or decrease r.f . 
 power . FTIR spectra of HMDSO deposit film indicate an 
 increase of the hydrogen concentration and a decrease of the oxygen 
 concentration with the increase of r.f . power . the contact angle ( θ ) of 
 the film prepare from benzene be find to increase by about 43 % 
 as benzene ratio increase from 10 % to 20 % . θ be then find to 
 decrease to the original value ( 51 ° ) when the benzene ratio increase 
 to 100 % . the contact angle , θ , for both benzene and hmdso 
 deposit film be find to increase with r.f . power . this signify 
 that the plasma polymerize organic film have substantially low 
 surface energy as the r.f power increase . the corrosion resistance of 
 aluminum alloy substrate both bare and cover with plasma 
 polymerized thin film be carry out by potentiodynamic 
 polarization measurement in standard 3.5 wt . % NaCl solution at 
 room temperature . the result indicate that the benzene and hmdso 
 deposit film be suitable for protection of the aluminum substrate 
 against corrosion . the change in the processing parameter seem to 
 have a strong influence on the film protective ability . surface 
 roughness of film deposit on aluminum alloy substrate be 
 investigate use scan electron microscopy ( SEM ) . the SEM 
 image indicate that the surface roughness of benzene deposit film 
 increase with decrease the benzene ratio . SEM image of benzene 
 and HMDSO deposited film indicate that the surface roughness 
 decrease with increase r.f . power . study the above parameter 
 indicate that the film produce be suitable for specific practical 
 application ."
52,Performance of phenylthiourea as corrosion inhibitor for aluminum in trichloroacetic acid,10.5281/zenodo.5810353,"Piyush S. Desai, R. T. Vashi",2009-05-31,"Department of Chemistry, Arts, Science and Commerce College, Kholwad, Kamrej Char Rasta,
Surat-394 185, Gujarat, India
E-mail : psdesai69@yahoo.co.in
Department of Chemistry, Navyug Science College, Rander Road, Surat-395 009, Gujarat, India
Manuscript received 19 March 2008, revised 15 January 2009, accepted 20 January 2009
The corrosion of aluminum in trichloroacetic acid (TCA) containing phenylthiourea has been studied. In plain TCA, the corrosion rate increases with the acid concentration. At constant acid concentration, the inhibition efficiency (I.E.) of phenylthiourea increases with the inhibitor concentration. At constant inhibitor concentration, the I.E. decreases with the Increase of acid concentration. As temperature increases, percentage of inhibition decreases. Plot of log (θ/1 - θ) versus log C results In a straight line, suggesting that the inhibitors cover both the anodic and cathodic regions through general adsorption following Langmuir isotherm. The curves show very little anodic but significant cathodic polarization.",https://zenodo.org/api/files/7876af5f-00cd-4b82-9101-29fb9e3f496a/547-550.pdf,pdf,"Department of Chemistry , Arts , Science and Commerce College , Kholwad , Kamrej Char Rasta , 
 surat-394 185 , Gujarat , India 
 e - mail : psdesai69@yahoo.co.in 
 Department of Chemistry , Navyug Science College , Rander Road , Surat-395 009 , Gujarat , India 
 Manuscript receive 19 March   2008 , revise 15 January 2009 , accept 20 January 2009 
 the corrosion of aluminum in trichloroacetic acid ( TCA ) contain phenylthiourea have be study . in plain TCA , the corrosion rate increase with the acid concentration . at constant acid concentration , the inhibition efficiency ( I.E. ) of phenylthiourea increase with the inhibitor concentration . at constant inhibitor concentration , the I.E. decrease with the Increase of acid concentration . as temperature increase , percentage of inhibition decrease . plot of log ( θ/1 - θ ) versus log c result in a straight line , suggest that the inhibitor cover both the anodic and cathodic region through general adsorption follow Langmuir isotherm . the curve show very little anodic but significant cathodic polarization ."
53,Effect of syzygium cumini leaf extract as a green corrosion inhibitor on API 5l carbon steel in 1M HCL,10.15587/1729-4061.2022.267232,"Rini Riastuti, Giannisa Mashanafie, Vika Rizkia, Ahmad Maksum, Siska Prifiharni, Agus Kaban, Gadang Priyotomo, Johny Soedarsono",2022-12-31,"Corrosion in API 5L steel under 1M HCl is a common issue; hence, creating a more effective and naturally-based inhibitor is critical. In this research, Syzygium Cumini leaf extract (SCLE) was used as a new green corrosion inhibitor under acidic conditions. The inhibition properties of the novel cumini extract were thoroughly characterized using potentiodynamic polarization (PDP), electrochemical impedance spectroscopy (EIS), Fourier-transform infrared spectroscopy (FTIR), and atomic force microscope (AFM). The results show that the cumini inhibitor has excellent corrosion inhibition with 93 % inhibition efficiency. The adsorption behavior of the inhibitor follows the Langmuir Adsorption Isotherm due to the nearness of R2 to unity. The potentiodynamic and electrochemical measurements demonstrate the mixed type of corrosion inhibitor. Thermodynamic calculation of ΔGads is – 18.41 kJ mol-1 showing the physical adsorption process between the inhibitor and metals. Further inspection of ΔHads at ‒58.93 kJ mol-1 considers releasing energy during adsorption. The FTIR results agree with the increased growth of passive layers due to the adsorption of polyphenol and flavonoids on metals. Remarkably, the adsorption peak at 3266.59 cm-1 corresponds to the adsorption of –OH. The peak at 1612.56 and 1698.4 cm-1 is attributed to C=C and C=O functional groups. The above functional groups serve as adsorption centers to reduce the corrosion effect. The surface treatment of AFM indicated a good relationship with the functional group characterization and confirmed the significant corrosion rate reduction. This work can be used as a benchmark to develop a natural plant as a corrosion inhibitor.",https://zenodo.org/api/files/ba79e2f9-18f9-4442-b540-04648a294563/Effect%20of%20syzygium%20cumini%20leaf%20extract%20as%20a%20green%20corrosion%20inhibitor%20on%20API%205l%20carbon%20steel%20in%201M%20HCL.pdf,pdf,"corrosion in API 5L steel under 1 M HCl be a common issue ; hence , create a more effective and naturally - base inhibitor be critical . in this research , Syzygium Cumini leaf extract ( SCLE ) be use as a new green corrosion inhibitor under acidic condition . the inhibition property of the novel cumini extract be thoroughly characterize use potentiodynamic polarization ( PDP ) , electrochemical impedance spectroscopy ( EIS ) , Fourier - transform infrared spectroscopy ( FTIR ) , and atomic force microscope ( AFM ) . the result show that the cumini inhibitor have excellent corrosion inhibition with 93   % inhibition efficiency . the adsorption behavior of the inhibitor follow the Langmuir Adsorption Isotherm due to the nearness of R2   to unity . the potentiodynamic and electrochemical measurement demonstrate the mixed type of corrosion inhibitor . thermodynamic calculation of ΔGads   be – 18.41   kJ mol-1   show the physical adsorption process between the inhibitor and metal . further inspection of ΔHads   at ‒58.93   kJ mol-1   consider release energy during adsorption . the ftir result agree with the increase growth of passive layer due to the adsorption of polyphenol and flavonoid on metal . remarkably , the adsorption peak at 3266.59   cm-1   correspond to the adsorption of – OH . the peak at 1612.56 and 1698.4   cm-1   be attribute to c = C and c = o functional group . the above functional group serve as adsorption center to reduce the corrosion effect . the surface treatment of AFM indicate a good relationship with the functional group characterization and confirm the significant corrosion rate reduction . this work can be use as a benchmark to develop a natural plant as a corrosion inhibitor ."
54,Modeling and Simulation of Hybrid Aluminium Alloy based Composite Pressure Vessel using ANSYS Software,10.5281/zenodo.5105942,"R.Maniram, K.Manonmani",2021-07-15,"The conventional material-based pressure vessel has high strength. Their high strength to mass ratio and corroding properties. But it is not suitable for the gas and oil industries. In recent years many kinds of sectors have been interested in changing traditional materials to aluminium based composite materials. The aluminium matrix composite material has more mass to strength ratio and these properties will reduce the weight of pressure vessel. In this research work investigation on the AA5083 alloy based hybrid aluminium matrix composite studied. The composite material is prepared by the stir casting technique under various weight ratios of reinforcement. Different mechanical testing has been done, such as tensile strength, hardness. For the identical dimension of steel pressure vessel and hybrid aluminium alloy based composite pressure vessel. Finite element analysis of hybrid aluminium matrix composite pressure vessel carried out and various internal pressures to determine the stress. And the design is analyzed in ANSYS. Then the stress result to be compared steel pressure vessel and hybrid aluminium alloy based composite pressure vessel",https://zenodo.org/api/files/c3456578-1269-43c3-9192-197e5e734f32/Modeling%20and%20Simulation%20of%20Hybrid.pdf,pdf,"the conventional material - base pressure vessel have high strength . their high strength to mass ratio and corrode property . but it be not suitable for the gas and oil industry . in recent year many kind of sector have be interested in change traditional material to aluminium base composite material . the aluminium matrix composite material have more mass to strength ratio and these property will reduce the weight of pressure vessel . in this research work investigation on the AA5083 alloy base hybrid aluminium matrix composite study . the composite material be prepare by the stir cast technique under various weight ratio of reinforcement . different mechanical testing have be do , such as tensile strength , hardness . for the identical dimension of steel pressure vessel and hybrid aluminium alloy base composite pressure vessel . Finite element analysis of hybrid aluminium matrix composite pressure vessel carry out and various internal pressure to determine the stress . and the design be analyze in ANSYS . then the stress result to be compare steel pressure vessel and hybrid aluminium alloy base composite pressure vessel"
55,RECUPERAÇÃO DE VIGA EM CONCRETO ARMADO COM ARMADURAS EXPOSTAS,10.5281/zenodo.7275284,"Larissa Ramos Cabral, Ygor Marques Ferreira, Patric Tolentino Rodrigues, Walter Aloisio Santana, Bruno Miguel Ledezman Roman",2022-11-03,"No Brasil, o método construtivo mais utilizado é o concreto armado. Embora, este sistema seja comprovadamente eficaz, eventualmente surgem diversos gargalos, possivelmente em decorrência de erros em projetos, má execução do projeto, má utilização da estrutura . Nesse sentido, este artigo apresenta um resumo detalhado de verificação e recuperação em viga de concreto estrutural que ao longo do tempo sofreu segregação dos agregados, resultando assim na exposição da sua armadura. Para sanar tal anomalia, verificou-se perda de seção da estrutura, resistência e o teor de oxidação no aço da peça.",https://zenodo.org/api/files/a1955d63-86b5-4026-b670-a7c8a2ba4786/RECUPERA%C3%87%C3%83O%20DE%20VIGA%20EM%20CONCRETO%20ARMADO%20COM%20ARMADURAS%20EXPOSTAS%20%E2%80%93%20ISSN%201678-0817.pdf,pdf,"no Brasil , o método construtivo mais utilizado é o concreto armado . Embora , este sistema seja comprovadamente eficaz , eventualmente surgem diversos gargalos , possivelmente em decorrência de erros em projeto , má execução do projeto , má utilização da estrutura . Nesse sentido , este artigo apresenta um resumo detalhado de verificação e recuperação em viga de concreto estrutural que ao longo do tempo sofreu segregação do agregado , resultando assim na exposição da sua armadura . Para sanar tal anomalia , verificou - se perda de seção da estrutura , resistência e o teor de oxidação no aço da peça ."
56,INFLUENCE OF FSP ON MICROSTRUCTURE AND MECHANICAL PROPERTIES OF AL METAL COMPOSITES (AMCS)- A REVIEW,10.5281/zenodo.6771639,"Varun Dutta, Rajiv Kumara, Vinod Kumar*, Vaibhav Sapkal",2022-06-28,"Friction Stir Processing is one of the latest techniques which are employed to obtain surface composites. Some reinforcement is added in the surface of metal to enhance its properties. The process known as Friction Stir Processing produces surface composite by refining the grain size and total rearrangement of surface particles. Friction Stir Processing is a promising method which is more beneficial than all other recent methods. It is based on the principle of Friction Stir Welding. Large amount of progress has seen in this process after its development. Metals like aluminum and magnesium are mostly processed by this process as it is easier to process them. But now with the evolution of the process metals like tungsten and nickel which are very hard having high density has also been processed by this technique. Aluminum alloys can be easily processed by Friction Stir Processing when compared to other metals. In this study friction stir processing of aluminium alloys is observed. Aluminium alloys forms metal matrix composites when reinforcements are added on the metal surface either by drilling holes or by cutting a groove. Friction Stir Processing has great impact on the surface microstructure and on the mechanical properties of these aluminium metals composite. Reinforcements can be added as hybrid which is mixing of two materials and a hybrid surface composite is produced. Micro-hardness test, optical microscopy, scanning electron microscopy is to be conducted to inspect the surface hardness and microstructure refinement of composite. Effects of rotational speed, translation speed and number of passes are to be observed. The results obtained are then compared with the processed material without reinforcement and with the combination of reinforcement added surface composite.",Inconnu,Inconnu,"Friction Stir Processing be one of the late technique which be employ to obtain surface composite . some reinforcement be add in the surface of metal to enhance its property . the process know as Friction Stir Processing produce surface composite by refine the grain size and total rearrangement of surface particle . Friction Stir Processing be a promising method which be more beneficial than all other recent method . it be base on the principle of Friction Stir Welding . large amount of progress have see in this process after its development . metal like aluminum and magnesium be mostly process by this process as it be easy to process they . but now with the evolution of the process metal like tungsten and nickel which be very hard have high density have also be process by this technique . aluminum alloy can be easily process by Friction Stir Processing when compare to other metal . in this study friction stir processing of aluminium alloy be observe . aluminium alloy form metal matrix composite when reinforcement be add on the metal surface either by drill hole or by cut a groove . Friction Stir Processing have great impact on the surface microstructure and on the mechanical property of these aluminium metal composite . reinforcement can be add as hybrid which be mix of two material and a hybrid surface composite be produce . micro - hardness test , optical microscopy , scan electron microscopy be to be conduct to inspect the surface hardness and microstructure refinement of composite . effect of rotational speed , translation speed and number of pass be to be observe . the result obtain be then compare with the process material without reinforcement and with the combination of reinforcement add surface composite ."
