,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
20,Synthesis and Ion Exchange Properties of Cerium(IV) Tellurite,10.5281/zenodo.6376086,"SYED ASHFAQ NABI, RIFAQAT ALI KHAN RAO",1981-11-30,"Department of Chemistry, Aligarh Muslim University, Aligarh-202 001
Manuscript received 10 February 1981, revised 24 August 1981, accepted 31 August 1981
Cerium(IV) tellurite has been synthesized as a new inorganic cation exchanger by mixing solutions of cerium(IV) ammonium sulphate and tellurous acid of different concentrations and at different pH values. Ion exchange capacity of sample 5 at pH=6 is 0.90 meq/dry gm for Na+ ions. The chemical composition, thermal and chemical stability, pH titrations, ir studies, thermogravimetric and differential thermal analysis have also been performed. Cerium tellurite is found to be chemically more stable than chromium tellurate.",https://zenodo.org/api/files/6f38b7f7-03f7-4c30-8d1e-6f2f5d4083e4/1030-1032.pdf,pdf,"Department of Chemistry , Aligarh Muslim University , Aligarh-202 001 
 Manuscript receive 10 February 1981 , revise 24 August 1981 , accept 31 August 1981 
 cerium(iv ) tellurite have be synthesize as a new inorganic cation exchanger by mix solution of cerium(IV ) ammonium sulphate and tellurous acid of different concentration and at different ph value . Ion exchange capacity of sample 5 at pH=6 be 0.90 meq / dry gm for Na+   ion . the chemical composition , thermal and chemical stability , ph titration , ir study , thermogravimetric and differential thermal analysis have also be perform . cerium tellurite be find to be chemically more stable than chromium tellurate ."
21,Grey water footprint of pollution discharged from waste water treatment plants in the Czech Republic (2002-2018) – data set,10.5281/zenodo.4915815,"Libor Ansorge, Jiří Dlabal, Lada Stejskalová",2021-03-13,"The data set contains grey water footprint values for discharges from wastewater treatment plants in the Czech Republic. The grey water footprint is a qualitative indicator converting the discharged pollution into the volume of water needed to dilute pollutants to such an extent that the quality of the ambient water remains above agreed water quality standards. Information on the grey water footprint of individual sources of pollution can be used by all stakeholders involved in water quality assessment, water footprint assessment, environmental impact assessment, sustainability of water resource use, etc. The data on wastewater treatment plants registered in the water balance pursuant to Order No 431/2001 Sb. for the period 2002 to 2018 have been analysed and the water footprint of pollution of influent to treatment plants and of effluent from treatment plants has been established.",https://zenodo.org/api/files/beef5245-88ae-4866-b5de-da759eb7ec00/GWF_WWTPs_CR_2002-18_public.csv,csv,"the datum set contain grey water footprint value for discharge from wastewater treatment plant in the Czech Republic . the grey water footprint be a qualitative indicator convert the discharged pollution into the volume of water need to dilute pollutant to such   an extent that the quality of the ambient water   remain above agree water quality standard . information on the grey water footprint of individual source of pollution can be use by all stakeholder involve in water quality assessment , water footprint assessment , environmental impact assessment , sustainability of water resource use , etc . the datum on wastewater treatment plant register in the water balance pursuant to order No 431/2001 Sb . for the period 2002 to 2018 have be analyse and the water footprint of pollution of influent   to treatment plant and of effluent from treatment plant have be establish ."
22,Data from: Hybrid system increases efficiency of ballast water treatment,10.5061/dryad.rm83s,"Paolucci, Esteban M., Hernandez, Marco R., Potapov, Alexei, Lewis, Mark A., MacIsaac, Hugh J.",2015-02-02,"1. Ballast water has been a principal pathway of nonindigenous species introduction to global ports for much of the 20th century. In an effort to reduce the scale of this pathway, and recognizing forthcoming global regulations that will supplant ballast water exchange (BWE) with ballast water treatment (BWT), we explore whether a combined hybrid treatment of BWE and chlorination (Cl) exceeds individual effects of either BWE or chlorination alone in reducing densities of bacteria, microplankton and macroplankton. 2. Five full-scale trials were conducted on an operational bulk carrier travelling between Canada and Brazil. 3. The hybrid treatment generally had the lowest final densities among all treatments for putative enterococci, Escherichia coli, and coliform bacteria, as well as microplankton and macroplankton, with the former two being synergistically lower than individual treatments alone. Microplankton abundance in the hybrid treatment was significantly but antagonistically reduced relative to individual treatments alone. Macroplankton final density was lowest in the hybrid treatment, though the interaction between treatments was not significant. 4. Synthesis and applications. In most cases the combined hybrid treatment of ballast water exchange (BWE) and chlorination reduced population densities of indicator organisms in ballast water below those proposed by the International Maritime Organization's D-2 performance standards. BWE alone was often ineffective at reducing bacterial and macroplankton densities. Even when performance standards are implemented globally, continued use of BWE could further reduce risk of invasions to freshwater ecosystems that receive ballast water from foreign sources by accentuating the decline in propagule pressure and enhancing demographic constraints for putative invaders.",https://zenodo.org/api/files/c0cfcbf2-d702-4527-8b2c-1786d6e98bc5/Data%20Accessibility-Hybrid%20system%20increases%20efficiency%20of%20ballast%20water%20treatment.xlsx,xlsx,"1 . ballast water have be a principal pathway of nonindigenous specie introduction to global port for much of the 20th century . in an effort to reduce the scale of this pathway , and recognize forthcoming global regulation that will supplant ballast water exchange ( BWE ) with ballast water treatment ( BWT ) , we explore whether a combine hybrid treatment of BWE and chlorination ( Cl ) exceed individual effect of either BWE or chlorination alone in reduce density of bacteria , microplankton and macroplankton . 2 . five full - scale trial be conduct on an operational bulk carrier travel between Canada and Brazil . 3 . the hybrid treatment generally have the low final density among all treatment for putative enterococci , Escherichia coli , and coliform bacteria , as well as microplankton and macroplankton , with the former two be synergistically low than individual treatment alone . Microplankton abundance in the hybrid treatment be significantly but antagonistically reduce relative to individual treatment alone . Macroplankton final density be low in the hybrid treatment , though the interaction between treatment be not significant . 4 . synthesis and application . in most case the combine hybrid treatment of ballast water exchange ( BWE ) and chlorination reduce population density of indicator organism in ballast water below those propose by the International Maritime Organization 's d-2 performance standard . bwe alone be often ineffective at reduce bacterial and macroplankton density . even when performance standard be implement globally , continued use of BWE could far reduce risk of invasion to freshwater ecosystem that receive ballast water from foreign source by accentuate the decline in propagule pressure and enhance demographic constraint for putative invader ."
23,Ruthenium(III) mediated oxidation of succinic acid by cerium(IV) in aqueous sulphuric acid medium - A kinetic and mechanistic approach,10.5281/zenodo.5778976,"H. V. Rajeshwari, A. P. Savanur, S. T. Nandibewoor, S. A. Chimatadar",2010-03-31,"P.G. Department of Studies in Chemistry, Karnatak University, Dharwad-580 003, Karnataka, India
E-mail : schimatadar@gmail.com
Manuscript received 21 August 2009, accepted 24 August 2009
The oxidation of succinic acid by cerium(IV) has been studied spectrophotometrically in aqueous sulphuric acid medium at 298 K at constant ionic strength or 1.6 mol dm-3. A minute amount or ruthenium(lll) (10-6 mol dm-3) is sumcient to enhance the slow reaction between succinic acid and cerium(JV). The main reaction products are cerium(lll) and oxaloacetic acid. The stoichiometry is 1 : 4, that is[sue.acid] : [CeIV] == 1 : 4. The reaction is first order in both cerium(IV) and ruthnium(lll) concentrations. The order with respect to sue. acid concentration varies from first order to zero order, as the succinic acid concentration increases. Increase in sulphuric acid concentration decreases the reaction rate. The added sulphate and bisulpahte decreases the rate or reaction. The added product cerium(lll) retards the reaction rate. The active species or oxidant and catalyst are Ce(SO4)2 and [Ru(H2O)6]3+ respectively. Possible mechanism Is proposed. The activation parameters were determined with respect to slow step and reaction constants involved have been determined.",https://zenodo.org/api/files/37878c20-c447-48be-9365-030169c170f9/295-308.pdf,pdf,"P.G. Department of Studies in Chemistry , Karnatak University , Dharwad-580 003 , Karnataka , India 
 e - mail : schimatadar@gmail.com 
 Manuscript receive 21 August 2009 , accept 24 August 2009 
 the oxidation of succinic acid by cerium(IV ) have be study spectrophotometrically in aqueous sulphuric acid medium at 298 k at constant ionic strength or 1.6 mol dm-3 .   a minute amount or ruthenium(lll ) ( 10 - 6 mol dm-3 ) be sumcient to enhance the slow reaction between succinic acid and cerium(jv ) . the main reaction product be cerium(lll ) and oxaloacetic acid . the stoichiometry be 1 : 4 , that is[sue.acid ] : [ ceiv ] = = 1 : 4 . the reaction be first order in both cerium(iv ) and ruthnium(lll ) concentration . the order with respect to sue . acid concentration vary from first order to zero order , as the succinic acid concentration increase . increase in sulphuric acid concentration decrease the reaction rate . the add sulphate and bisulpahte decrease the rate or reaction . the add product cerium(lll ) retard the reaction rate . the active specie or oxidant and catalyst be ce(so4)2 and [ ru(h2o)6]3 + respectively . possible mechanism be propose . the activation parameter be determine with respect to slow step and reaction constant involve have be determine ."
24,Cerium,10.1126/science.35.907.776,"Emerson, B. K.",1912-05-17,,https://zenodo.org/api/files/f0eb969d-ffe6-47d2-a4ef-5d70c90873fa/article.pdf,pdf,nan
25,Opmerkingen aangaande de Suikerkwestie,10.1007/bf02201417,"Water, Toe",1878-03-01,,https://zenodo.org/api/files/2bf028d1-483a-411a-84fc-338c86deb688/article.pdf,pdf,nan
26,The experience with the water treatment plant  for artesian water with complex impurities,10.5281/zenodo.1408241,"KUNDENOK SVETLANA, POPOVA TATYANA, MEDVED PAULINE",2018-09-05,"In their article, the authors present the individual water treatment technology for boiler houses and for household and drinking needs they have developed, in which membrane nanofilters are used for modest water consumption.
The technological scheme makes it possible to operate in two modes: 1) water treatment for boiler house and 2) simultaneous water treatment for boiler house and for household and drinking requirements. The technology involves mixing the filtrate with the initial water which minimises costs and the resulting water quality meets the requirements. Presented are the peculiarities of the nanofiltration process which were to be taken into account when calculating the membrane nanofilters for water treatment as well as the results of the starting-up and adjustment works carried out with the authors’ participation when installing the water treatment plant made under the individual order of the DalVODGEO LLC and put on the market in Vladivostok in 2014-2016.",https://zenodo.org/api/files/dc80f815-e349-4097-9a26-28c3c8da44bc/2018-3-11.pdf,pdf,"in their article , the author present the individual water treatment technology for boiler house and for household and drinking need they have develop , in which membrane nanofilter be use for modest water consumption . 
 the technological scheme make it possible to operate in two mode : 1 ) water treatment for boiler house and 2 ) simultaneous water treatment for boiler house and for household and drinking requirement . the technology involve mix the filtrate with the initial water which minimise cost and the result water quality meet the requirement . present be the peculiarity of the nanofiltration process which be to be take into account when calculate the membrane nanofilter for water treatment as well as the result of the starting - up and adjustment work carry out with the author ’ participation when instal the water treatment plant make under the individual order of the dalvodgeo LLC and put on the market in vladivostok in 2014 - 2016 ."
27,NiO-CeO2 Nano-Catalyst for the Removal of Priority Organic Pollutants from Wastewater through Catalytic Wet Air Oxidation at Mild Conditions,10.5281/zenodo.1124653,"Anushree, Chhaya Sharma, Satish Kumar",2016-04-01,"Catalytic wet air oxidation (CWAO) is normally carried out at elevated temperature and pressure. This work investigates the potential of NiO-CeO2 nano-catalyst in CWAO of paper industry wastewater under milder operating conditions of 90 °C and 1 atm. The NiO-CeO2 nano-catalysts were synthesized by a simple co-precipitation method and characterized by X-ray diffraction (XRD), before and after use, in order to study any crystallographic change during experiment. The extent of metal-leaching from the catalyst was determined using the inductively coupled plasma optical emission spectrometry (ICP-OES). The catalytic activity of nano-catalysts was studied in terms of total organic carbon (TOC), adsorbable organic halides (AOX) and chlorophenolics (CHPs) removal. Interestingly, mixed oxide catalysts exhibited higher activity than the corresponding single-metal oxides. The maximum removal efficiency was achieved with Ce40Ni60 catalyst. The results indicate that the CWAO process is efficient in removing the priority organic pollutants from wastewater, as it exhibited up to 59% TOC, 55% AOX, and 54 % CHPs removal.",https://zenodo.org/api/files/f5fdfdd7-4102-46b1-af99-2ea1b6cccb94/10004605.pdf,pdf,"catalytic wet air oxidation ( CWAO ) be normally carry out at elevated temperature and pressure . this work investigate the potential of NiO - ceo2 nano - catalyst in CWAO of paper industry wastewater under milder operating condition of 90 ° c and 1 atm . the NiO - CeO2 nano - catalyst be synthesize by a simple co - precipitation method and characterize by x - ray diffraction ( XRD ) , before and after use , in order to study any crystallographic change during experiment . the extent of metal - leach from the catalyst be determine use the inductively couple plasma optical emission spectrometry ( ICP - OES ) . the catalytic activity of nano - catalyst be study in term of total organic carbon ( TOC ) , adsorbable organic halide ( AOX ) and chlorophenolic ( CHPs ) removal . interestingly , mixed oxide catalyst exhibit high activity than the corresponding single - metal oxide . the maximum removal efficiency be achieve with ce40ni60 catalyst . the result indicate that the CWAO process be efficient in remove the priority organic pollutant from wastewater , as it exhibit up to 59 % TOC , 55 % AOX , and 54 % CHPs removal ."
28,"A Spectrophotometric Study of Cerium (IV)-3,5-Dinitrosalicylic Acid Complex",10.5281/zenodo.6456732,"S. S. Dube, S. S. Dhindsa",1970-05-31,"A Spectrophotometric Study of Cerium (IV)-3,5-Dinitrosalicylic Acid Complex",https://zenodo.org/api/files/5b1b1881-6fc8-46e9-80ad-fdcf6bb07f4c/489-490.pdf,pdf,"a Spectrophotometric Study of Cerium ( IV)-3,5 - Dinitrosalicylic Acid Complex"
29,"Eco-friendly Synthesis, Spectral Characterization, Particle image and Size Analysis of Cerium Oxide Nanoparticles Mediated By Waste Chow Chow Vegetable Seed Kernel Aqueous Extract",10.5281/zenodo.7239881,"Dr.B.Anand, K.Lakshmi, R.Priyanka, Dr.K.Sathiyamoorthi",2022-10-22,"A novel approach for the utilization of fruit waste is attempted in the present investigation. Chayote (Chow chow) seed aqueous extract was utilized for green synthesis of cerium oxide nanoparticles (CeONPs). The phytoconstituentsin the seed acted as reducing and stabilizing agent for CeONPs formation. UV-Vis, FT-IR, FL, DLS and SEM, analysis were used to characterize the green synthesized CeONPs.UV-vis spectra showed characteristic spectra at 278 nm; DLS and SEM confirmed the crystalline nature. FT-IR revealed functionalgroups like alcohol or phenols, carboxylic acids, ketones, amines, aromatic amines, aliphatic amines,alkyl halides and alkynes which were responsible for CeONP formation. The nanoparticles showed more CV study of cerium oxide nanoparticle. Chayote (Chow chow) seed waste can be successfully utilized for cerium nanoparticlesformation which can be therapeutically useful and effective.",https://zenodo.org/api/files/e26cf7e6-823a-42cf-926b-9995ffdd494f/IJSRED-V5I5P7.pdf,pdf,"a novel approach for the utilization of fruit waste be attempt in the present investigation . Chayote ( Chow chow ) seed aqueous extract be utilize for green synthesis of cerium oxide nanoparticle ( CeONPs ) . the phytoconstituentsin the seed act as reduce and stabilize agent for CeONPs formation . uv - Vis , FT - IR , FL , DLS and SEM , analysis be use to characterize the green synthesize CeONPs . uv - vis spectra show characteristic spectra at 278 nm ; DLS and SEM confirm the crystalline nature . FT - IR reveal functionalgroup like alcohol or phenol , carboxylic acid , ketone , amine , aromatic amine , aliphatic amine , alkyl halide and alkyne which be responsible for ceonp formation . the nanoparticle show more CV study of cerium oxide nanoparticle . Chayote ( Chow chow ) seed waste can be successfully utilize for cerium nanoparticlesformation which can be therapeutically useful and effective ."
30,Kinetics of Oxidation of Isopropyl Alcohol by Cerium (IV),10.5281/zenodo.6443652,"D. L. Mathur, G. V. Bakore",1971-04-30,The kinetics of the oxidation of isopropyl alcohol by cerium (IV) in dilute nitric acid medium have been studied. The reaction goes through a radical process as suggested by Ardon. The thermodynamic parameters of cerium (IV)—isopropyl alcohol have been evaluated. The effect of hydrogen and nitrate ion concentrations on the rate has been studied and results explained on the basis of Ce(OH)3+ as the reactive species.,https://zenodo.org/api/files/7662067b-404d-41a7-961d-312efa8cee92/363-365.pdf,pdf,the kinetic of the oxidation of isopropyl alcohol by cerium ( IV ) in dilute nitric acid medium have be study . the reaction go through a radical process as suggest by Ardon . the thermodynamic parameter of cerium ( IV)—isopropyl alcohol have be evaluate . the effect of hydrogen and nitrate ion concentration on the rate have be study and result explain on the basis of Ce(OH)3 +   as the reactive specie .
31,Kinetics of oxidative degradation of DL-methionine by cerium(IV) in aqueous perchloric acid media,10.5281/zenodo.5836495,"D. C. Bilehal, R. M. Kulkarni, S. T. Nandibewoor",2003-02-28,"Post-Graduate Department of Studies in Chemistry, Karnatak University, Dharwad-580 003, India
E-mail : karuni@bgl. vsnl.net. in
Manuscript received 12 June 2001, revised 3 October 2002, accepted 22 November 2002
The kinetics of oxidation of DL-methionine by cerium(IV) in aqueous perchloric acid solution have been studied spectrophotomctrically. The reaction shows first order kinetics in [CeIV] and an apparent less than unit order dependence each in [DL-methionine] and [acid]. The data suggest that the oxidation proceeds via the formation of a complex between methionine and cerium(IV) which decomposes in a slow step to give a free radical which on reacting with one more molecule of cerium(IV) in a fast step gives the products. The reaction constants involved in the mechanism are evaluated.",https://zenodo.org/api/files/31318651-56b2-40fa-8807-83d0dbc9fbd9/91-94.pdf,pdf,"post - Graduate Department of Studies in Chemistry , Karnatak University , Dharwad-580 003 , India 
 e - mail : karuni@bgl . vsnl.net . in 
 Manuscript receive 12 June 2001 , revise 3 October 2002 , accept 22 November 2002 
 the kinetic of oxidation of DL - methionine by cerium(IV ) in aqueous perchloric acid solution have be study spectrophotomctrically . the reaction show first order kinetic in [ CeIV ] and an apparent less than unit order dependence each in [ DL - methionine ] and [ acid ] . the datum suggest that the oxidation proceed via the formation of a complex between methionine and cerium(IV ) which decompose in a slow step to give a free radical which on react with one more molecule of cerium(iv ) in a fast step give the product . the reaction constant involve in the mechanism be evaluate ."
32,Performance Assessment of Water Filtration Plants in Pakistan - JBES,10.5281/zenodo.5530201,"Talat Farid Ahmed, Hashim Nisar Hashmi, Ali Salman Saeed, Ashfaq Ahmed Sheikh, Muhammad Attiqullah Khan, Muhammad Azeem Afzal",2021-05-30,"A study was carried out to evaluate the water quality of filtration plants installed at six different places of Cantonment Board Sialkot, Pakistan to suggest and recommend guidelines for their improvement. Water samples from six Treatment plants and their respective twelve connections (two from each treatment plant) were collected before and after treatment. In this way, total samples were collected and tested. Values of these samples before and after treatment were used for comparison with World Health Organization (WHO) guidelines for drinking water standards. Thirty-three parameters including physical, chemical, and bacteriological were determined for each sample. The results were satisfactory both chemically and bacteriologically according to WHO guidelines for water quality of treatment plants. The results showed that the samples of water were fit, both before and after treatment plant except for water sample of treatment plant No. IV & V (Before treatment). Total and fecal coliform were found in these samples. Various causes of fecal contamination before treatment may be due to leakage of pipelines, operation at tube wells, the layout of freshwater pipes parallel or beneath the sewerage pipes or channels. Disinfection of water at the source is recommended to deal with the fecal contamination; otherwise, there is no need for a filtration plant.

Call For Paper
",https://zenodo.org/api/files/1794fc6a-38e2-427d-b0c7-0962271e01c4/Performance%20assessment%20of%20water%20filtration%20plants%20in%20Pakistan%20m.pdf,pdf,"a study be carry out to evaluate the water quality of filtration plant instal at six different place of Cantonment Board Sialkot , Pakistan to suggest and recommend guideline for their improvement . water sample from six treatment plant and their respective twelve connection ( two from each treatment plant ) be collect before and after treatment . in this way , total sample be collect and test . value of these sample before and after treatment be use for comparison with World Health Organization ( WHO ) guideline for drink water standard . thirty - three parameter include physical , chemical , and bacteriological be determine for each sample . the result be satisfactory both chemically and bacteriologically accord to who guideline for water quality of treatment plant . the result show that the sample of water be fit , both before and after treatment plant except for water sample of treatment plant no . IV & V ( before treatment ) . total and fecal coliform be find in these sample . various cause of fecal contamination before treatment may be due to leakage of pipeline , operation at tube well , the layout of freshwater pipe parallel or beneath the sewerage pipe or channel . disinfection of water at the source be recommend to deal with the fecal contamination ; otherwise , there be no need for a filtration plant . 

 call for Paper 
"
33,A Study on Energy Efficiency of Vertical Water Treatment System with DC Power Supply,10.5281/zenodo.2658274,"Young-Kwan Choi, Gang-Wook Shin, Sung-Taek Hong",2014-02-13,"Water supply system consumes large amount of power load during water treatment and transportation of purified water. Many energy conserving high efficiency materials such as DC motor and LED light have recently been introduced to water supply system for energy conservation. This paper performed empirical analysis on BLDC, AC motors, and comparatively analyzed the change in power according to DC power supply ratio in order to conserve energy of a next-generation water treatment system called vertical water treatment system. In addition, a DC distribution system linked with photovoltaic generation was simulated to analyze the energy conserving effect of DC load.",https://zenodo.org/api/files/316fd9c6-2dfa-461b-884e-331c137d1b6b/4300.pdf,pdf,"water supply system consume large amount of power load during water treatment and transportation of purified water . many energy conserve high efficiency material such as DC motor and LED light have recently be introduce to water supply system for energy conservation . this paper perform empirical analysis on BLDC , AC motor , and comparatively analyze the change in power accord to DC power supply ratio in order to conserve energy of a next - generation water treatment system call vertical water treatment system . in addition , a DC distribution system link with photovoltaic generation be simulate to analyze the energy conserve effect of DC load ."
34,The Complex Formation between Cerium or Tungsten with Tartaric Acid in Alkaline Media.,10.5281/zenodo.6793182,"R. RAMAN, B. L. VAISHYA.",1934-12-31,The Complex Formation between Cerium or Tungsten with Tartaric Acid in Alkaline Media. ,https://zenodo.org/api/files/423f4127-17f0-4392-89f3-7a7d9b757a81/179-184.pdf,pdf,the Complex Formation between cerium or Tungsten with Tartaric Acid in Alkaline Media .  
35,"Vastly Differing Nanomaterial on Comparing to Its Microstructured Counterpart: Uniqueness, Syntheses and Applications, and Presentation in Layman's View",10.5281/zenodo.3529156,A. Kanni Raj,2019-11-05,"When materials are looked-up with grains or crystallites in nanoscale dimensions, they are closer to atomic or molecular scales. Matter is made up of atoms and molecules; and atoms and molecules can be assembled in many ways to obtain the desired product. Both the chemistry and the arrangement geometry of atoms can influence the properties of the material. If matter is constructed through atom by atom method, it is expected to perform wonders. For example, by rearranging the atoms (silicon and oxygen) in sand (and adding a few other trace elements), it should be possible to make a computer chip. Nano-engineering vastly changes properties of material and in turn products. High level of defects and its location improves drastically all properties of nanomaterial, in comparison to its microstructured counterpart.
 ",https://zenodo.org/api/files/bbe2600f-3961-4e6d-9848-5b8f6bc08753/%2816-21%29%20Vastly%20Differing%20Nanomaterial.pdf,pdf,"when material be look - up with grain or crystallite in nanoscale dimension , they be close to atomic or molecular scale . matter be make up of atom and molecule ; and atom and molecule can be assemble in many way to obtain the desire product . both the chemistry and the arrangement geometry of atom can influence the property of the material . if matter be construct through atom by atom method , it be expect to perform wonder . for example , by rearrange the atom ( silicon and oxygen ) in sand ( and add a few other trace element ) , it should be possible to make a computer chip . Nano - engineering vastly change property of material and in turn product . high level of defect and its location improve drastically all property of nanomaterial , in comparison to its microstructured counterpart . 
 "
36,Iodide mediated oxidation of arsenic(III) by cerium(IV) in aqueous sulphuric acid  and sulphate media- A kinetic and mechanistic study,10.5281/zenodo.5769684,"M. D. Meti, S. S. Dashyal, S. Y. Gudasalkoppa, R. B. Hallur, R. M. Pandit, S. A. Sappuri, S. T. Nandibewoor, S. A. Chimatadar",2013-03-31,"P. G. Department of Studies in Chemistry, Karnatak University, Dharwad-580 003, Karnataka, India
E-mail : schimatadar@gmail.com
Manuscript received online 23 February 2012, revised 10 May 2012, accepted 22 May 2012
A minute (10-8 mol dm-3) quantity of iodide mediated oxidation of arsenic(III) by cerium(IV) in an aqueous sulphuric acid and sulphate media has been studied spectrophotometrically at 25 °C. The stoichiometry is 1 : 2, i.e. one mole of arsenic(lll) requires two moles of cerium(IV). The reaction is first order each in cerium(IV) and iodide concentrations. The order with respect to arsenic(lll) is less than unity. Increase in sulphuric acid concentration increased the rate. In situ H+ ion concentration is calculated by the knowledge of equilibrium constants and the order with respect to H+ ion concentration is found to be less than unity. The ionic strength did not have any significant effect on the rate of reaction, whereas rate constant increased with decreasing dielectric constant of the medium. Added products cerium(lll) and arsenic(V) did not have any significant effect on the reaction rate. The active species of oxidant and reductant are Ce(SO4)2+ and Asl2+ respectively. A suitable mechanism is proposed. The catalytic constant and activation parameters are determined. The.results obtained in the present study are similar to that of bromide, chloride and iodide mediated oxidation of antimony(III) by cerium(IV) in aqueous sulphuric acid-sulfate media and are compared and discussed.
 ",https://zenodo.org/api/files/0e7a2f56-7666-443d-90f3-1f565c69688c/355-364.pdf,pdf,"P. G. Department of Studies in Chemistry , Karnatak University , Dharwad-580 003 , Karnataka , India 
 e - mail : schimatadar@gmail.com 
 Manuscript receive online 23 February 2012 , revise 10 May 2012 , accept 22 May 2012 
 a minute ( 10 - 8 mol dm-3 ) quantity of iodide mediate oxidation of arsenic(iii ) by cerium(IV ) in an aqueous sulphuric acid and sulphate medium have be study spectrophotometrically at 25 ° c . the stoichiometry be 1 : 2 , i.e. one mole of arsenic(lll ) require two mole of cerium(IV ) . the reaction be first order each in cerium(IV ) and iodide concentration . the order with respect to arsenic(lll ) be less than unity . increase in sulphuric acid concentration increase the rate . in situ H+ ion concentration be calculate by the knowledge of equilibrium constant and the order with respect to H+ ion concentration be find to be less than unity . the ionic strength do not have any significant effect on the rate of reaction , whereas rate constant increase with decrease dielectric constant of the medium . add product cerium(lll ) and arsenic(V ) do not have any significant effect on the reaction rate . the active specie of oxidant and reductant be Ce(SO4)2 + and Asl2 + respectively . a suitable mechanism be propose . the catalytic constant and activation parameter be determine . the.result obtain in the present study be similar to that of bromide , chloride and iodide mediate oxidation of antimony(iii ) by cerium(IV ) in aqueous sulphuric acid - sulfate medium and be compare and discuss . 
 "
37,EMULSION LIQUID MEMBRANE EXTRACTION OF CERIUM IONS FROM ACIDIC SOLUTION USING CYANEX 301,10.5281/zenodo.264474,"Aziza Hachemaoui, Dahia Meridja, Shadia M. Sirry, Kamel Belhamel",2015-12-03," Membrane processes for separation of chemical species from a mixture are gaining in importance and are emerging as a viable alternative to conventional separation processes. The emulsion liquid membrane (ELM) technique was regarded as an emerging separation technology and was extensively examined for potential applications in such fields as hydrometallurgy, environmental engineering, biochemical engineering, pharmaceutical engineering, and food technology. In the present work, the removal of Cerium ions from acidic solution by using an emulsion liquid membrane (ELM) technique was investigated and we obtained > 98% efficiency with the treatment. For the transport of Ce(III) ions  using Cyanex 301  as extractant, the effects of extractant and surfactant concentrations, mixing speed, concentration and type of stripping solution, phase ratio, treatment ratio, and nature of diluent on the extraction rate were studies. Under the optimum conditions, solvent extraction and stripping of Ce(III) ions were investigated.",https://zenodo.org/api/files/c70615b0-4d61-46b3-a8fc-fb3e1e6dd219/AJNP-2015-16_DOI.pdf,pdf,"  Membrane process for separation of chemical specie from a mixture be gain in importance and be emerge as a viable alternative to conventional separation process . the emulsion liquid membrane ( ELM ) technique be regard as an emerge separation technology and be extensively examine for potential application in such field as hydrometallurgy , environmental engineering , biochemical engineering , pharmaceutical engineering , and food technology . in the present work , the removal of cerium ion from acidic solution   by use an emulsion liquid membrane ( ELM ) technique be investigate and we obtain > 98 % efficiency with the treatment . for the transport of Ce(III ) ion    use Cyanex 301    as extractant , the effect of extractant and surfactant concentration , mix speed , concentration and type of strip solution , phase ratio , treatment ratio , and nature of diluent on the extraction rate be study . under the optimum condition , solvent extraction and stripping of Ce(III ) ion be investigate ."
38,"Design of Slow Sand Filter Technology for Rural Water Treatment in Girei, Adamawa State, North Eastern Nigeria",10.9734/AJEE/2017/34395,"B. A. Ankidawa, A. A. Tope",2017-07-06,"Treatment of water has a great influence on the use of water for domestic use both in rural and urban areas. Slow sand filtration involves the use of beds of sand for the filtration of water. The reason for designing slow sand filter for rural water treatment is to make treatment of water easy and qualitative. This research involves the use of three tanks, filter beds, filter media and filtrate tanks. Raw water is filtered by the layers of different sand particles, and conveyed by pipe after filtration to the filter media that has diatomite as the sieving agent which filters the water before been conveyed into the filtrate tank. From test carried out, the result shows that slow sand filter with filter technology is moderately efficient for water treatment. The design of slow sand filter technology applied appropriate technology; hence the ease of filtering raw water as well as improvement in taste and odor of water being treated was achieved. However, chemical and biological contaminants were not considered in this research.",https://zenodo.org/api/files/ff07b464-743f-45d9-ab44-8d59a3adad81/Ankidawa332017AJEE34395.pdf,pdf,"treatment of water have a great influence on the use of water for domestic use both in rural and urban area . slow sand filtration involve the use of bed of sand for the filtration of water . the reason for design slow sand filter for rural water treatment be to make treatment of water easy and qualitative . this research involve the use of three tank , filter bed , filter medium and filtrate tank . raw water be filter by the layer of different sand particle , and convey by pipe after filtration to the filter medium that have diatomite as the sieving agent which filter the water before be convey into the filtrate tank . from test carry out , the result show that slow sand filter with filter technology be moderately efficient for water treatment . the design of slow sand filter technology apply appropriate technology ; hence the ease of filter raw water as well as improvement in taste and odor of water be treat be achieve . however , chemical and biological contaminant be not consider in this research ."
