,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
18,Synthesis of Boron-Doped Silicon Film Using Hot Wire Chemical Vapor Deposition Technique,10.3390/cryst10040237,"M Abul Hossion, Brij M Arora",2020-04-27,"Boron-doped polycrystalline silicon film was synthesized using hot wire chemical vapor deposition technique for possible application in photonics devices. To investigate the effect of substrate, we considered Si/SiO2, glass/ITO/TiO2, Al2O3, and nickel tungsten alloy strip for the growth of polycrystalline silicon films. Scanning electron microscopy, optical reflectance, optical transmittance, X-ray diffraction, and I-V measurements were used to characterize the silicon films. The resistivity of the film was 1.3 × 10−2 Ω-cm for the polycrystalline silicon film, which was suitable for using as a window layer in a solar cell. These films have potential uses in making photodiode and photosensing devices.",https://zenodo.org/api/files/32cf9671-bc20-4f29-b617-2d1078bb1244/Synthesis%20of%20Boron-Doped%20Silicon%20Film%20Using%20Hot%20Wire%20Chemical%20Vapor%20Deposition%20Technique.pdf,pdf
19,Comparison between optical and electrophysical data on free electron concentration in tellurium doped n-GaAs,10.3897/j.moem.6.3.64492,"Yugova, Tatyana G., Belov, Aleksandr G., Kanevskii, Vladimir E., Kladova, Evgeniya I., Knyazev, Stanislav N.",2020-09-30,"A theoretical model has been developed for determining free electron concentration in n-GaAs from characteristic points in the far infrared region of reflection spectra. We show that when determining free electron concentration one should take into account the pasmon–phonon coupling, otherwise free electron concentration will be overestimated. We have calculated electron concentration Nopt as a function of characteristic wave number ν+ which is described by a second order polynomial. Twenty-five tellurium doped gallium arsenide specimens have been tested for electron concentration using two methods, i.e., the conventional four-probe method (Van der Pau) and the optical method developed by us (the measurements have been carried out at room temperature). We have used the experimental results to plot the dependence of electron concentration based on the Hall data (NHall) on electron concentration based on the optical data (Nopt). This dependence is described by a linear function. We show that the data of optical and electrophysical measurements agree if the electron concentration is Neq = 1.07 · 1018 cm-3. At lower Hall electron concentrations, NHall < Nopt, whereas at higher ones, NHall > Nopt. We have suggested a qualitative model describing these results. We assume that tellurium atoms associate into complexes with arsenic vacancies thus reducing the concentration of electrons. The concentration of arsenic vacancies is lower on the crystal surface, hence the Nopt > NHall condition should be met. With an increase in doping level, more and more tellurium atoms remain electrically active, so the bulk concentration of electrons starts to prevail over the surface one. However with further increase in doping level the NHall/Nopt ratio starts to decrease again and tends to unity. This seems to originate from the fact that the decomposition intensity of the tellurium atom + arsenic vacancy complexes decreases with an increase in doping level.",https://zenodo.org/api/files/78cd39fb-d7ce-4c0e-9635-51fc06f334a1/MoEM_article_64492.pdf,pdf
20,Spacetimes with Polycrystalline Symmetry,10.5281/zenodo.5790968,Claude Gauthier & Pierre Gravel,2021-05-10,"We find the conditions imposed on the metric of a spacetime by requiring that its spacelike hypersurfaces possess, at a given scale, more than one Euclidean crystalline symmetry. Such spacetimes gather into four classes. We show that three of these classes correspond to spacetimes without physical meaning. It follows that no material object can be created with the perfect crystalline structure belonging to these three classes. This result implies contradictions between general relativity and crystallography.",https://zenodo.org/api/files/7805d257-a40f-402b-a848-1a3288e40c8d/Claude%20Gauthier%20%26%20Pierre%20Gravel%20%28March%2021%29pp.%201-11.pdf,pdf
21,INFLUENCE DE LA TEMPERATURE ET DU CHAMP MAGNETIQUE SUR LA DECROISSANCE TRANSITOIRE DE LA DENSITE DES PORTEURS DE CHARGE DANS UNE PHOTOPILE AU SILICIUM A MULTI JONCTIONS VERTICALES CONNECTEES EN PARALLELE ET PLACEE ENCIRCUIT OUVERT,10.5281/zenodo.7053270,"Pape Diop , Sega Gueye , Gora Diop , Dibor Faye, Ibrahima Diatta , Oumou Khalsoum Dieng, Ousmane Sow , Moustapha Thiame ,, Mamadou Wade and Gregoire Sissoko",2022-08-16,"Une etude de leffet de la temperature et du champ magnetique sur une photopile au silicium a jonctions verticales connectees en parallele, est presentee,en fonctionnement de regime transitoire de circuit ouvert. La densite transitoire de porteurs minoritaires en exces dans la base est une somme de termes infinis, dont le temps de decroissance des differentes harmoniques est etudie. Lepaisseur optimum de la base permet de determiner la temperature optimum qui influe sur le temps de decroissance du regime transitoire. 
 ",https://zenodo.org/api/files/78a9444d-9750-4655-8bea-64c50a1cc20e/7.pdf,pdf
22,Dielectric and Impedance Spectroscopy of Samarium and Lanthanum Doped Barium Titanate at Room Temperature,10.5281/zenodo.1106827,"Sukhleen Bindra Narang, Dalveer Kaur, Kunal Pubby",2015-06-03,"Dielectric ceramic samples in the BaO-Re2O3-TiO2
ternary system were synthesized with structural formula Ba2-
xRe4+2x/3Ti8O24 where Re= rare earth metal and Re= Sm and La where
x varies from 0.0 to 0.6 with step size 0.1. Polycrystalline samples
were prepared by the conventional solid state reaction technique. The
dielectric, electrical and impedance analysis of all the samples in the
frequency range 1KHz- 1MHz at room temperature (25°C) have been
done to get the understanding of electrical conduction and dielectric
relaxation and their correlation. Dielectric response of the samples at
lower frequencies shows dielectric dispersion while at higher
frequencies it shows dielectric relaxation. The ac conductivity is well
fitted by the Jonscher law. The spectroscopic data in the impedance
plane confirms the existence of grain contribution to the relaxation.
All the properties are found out to be function of frequency as well as
the amount of substitution.",https://zenodo.org/api/files/28a476a0-a9a4-49bb-a495-e3305f1643ce/10001532.pdf,pdf
24,Phew – What a blizzard! Black metal and the UK popular press,10.1386/mms.4.2.329_1,Alexander Hay,2018-06-01,"The second wave of black metal, with its most notorious moments emanating from the Oslo-centred scene of the early 1990s, was somewhat inevitably a media phenomenon in its native Norway, as the extensive television and newspaper coverage of the time demonstrates. Here the mores and certainties of social democratic Norway were turned upside down in a fashion every bit as inverted as the crosses that loom large in the sub-genre’s iconography. Yet while church arson, murder and a provocative mix of paganism, Satanism and even fascism provided ‘good box office’ in Norway, as some of the more lurid newspaper headlines of the time demonstrate, black metal became and has remained a worldwide movement, helped in no small part by worldwide media coverage. This paper will focus on one particular nation’s coverage, however – that of the United Kingdom, and how it covered and responded to the antics of the Norwegian black metal scene up to and including the trial of ‘Varg’ Vikernes in 1994.

An initial study provides a disparate picture. Be it the deliberately lurid tabloid expose of Kerrang! Magazine or the aloof sneering tone of the Fortean Times, the niche media of the UK could certainly be trusted to provide coverage of this provocative and indeed often dangerous fringe musical movement. How it was also covered by the politically influential UK popular press, however, is another matter; if the discourse of early 90s black metal with its aggressively transgressive and aesthetically rigid approach made good tabloid fodder, the UK popular press with its own traditions, hobbyhorses and distinctive approach to design, content and at times vitriolic right wing politics might at first seem a good combination.

The UK press, after all, is keen to exploit moral panics, has a clear ideological bias, is attracted to lurid and often grim subject matter and also has an approach that is censorious (as its campaigns against ‘Video Nasties’ in the 1980s demonstrate) and yet all in favour of defending its own excesses, as the apologia deployed in the wake of the phone hacking scandal and the Leveson Enquiry demonstrate. Arguably, with its page 3 models, venting of entrenched prejudices and dependence on ‘trolls’ such as Katie Hopkins, Richard Littlejohn and Julie Burchill, the UK press both celebrates an idealised past and tramples over modern left-of-centre mores in a fashion that has curious parallels with the black metal scene that coalesced around Øystein ‘Euronymous’ Aarseth’s Helvete store in Oslo. As The Sun’s discredited front page smearing Liverpool football supporters, The Daily Mail’s mix of xenophobia and hypochondria, and the Daily Star’s embrace of UKIP and the English Defence League show, the outrageous, transgressive, yet far-right/reactionary urge of the UK press and the black metal scene would, presumably have much in common.

What, then, did UK press coverage reveal not just about black metal at this time, but also its own mores and attitudes? Was black metal seized upon by the UK press or ignored, and why? Finally, what does this reveal about UK journalism and black metal itself?",https://zenodo.org/api/files/50e8b2fa-0c8f-42a2-9e1f-9b6a039aea50/Phew_What_A_Blizzard_Black_Metal_and_Th.pdf,pdf
25,Effect of mechanical treatment type on the strength of undoped single crystal indium antimonide wafers,10.3897/j.moem.6.4.64991,"Kormilitsina, Svetlana S., Molodtsova, Elena V., Knyzev, Stanislav N., Kozlov, Roman Yu., Zavrazhin, Dmitry A., Zharikova, Elena V., Syrov, Yuri V.",2020-12-30,"Thin (100) wafers of single crystal undoped InSb have been strength tested by plane transverse bending. The strength of the wafers (≤ 800 mm in thickness) has been shown to depend on their mechanical treatment type. If the full mechanical treatment cycle is used (grinding + chemical polishing) the strength of the InSb wafers increases twofold (from 3.0 to 6.4 kg/mm2). We show that the strength dependence on mechanical treatment type for (100) wafers is similar to that for (111) wafers, the strength of (111) wafers being 2 times higher. The roughness of the thin wafers after the full mechanical treatment cycle has been measured using contact profilometry. After the full mechanical treatment cycle the roughness of the InSb wafers Ra decreases from 0.6 to 0.04 mm leading to general surface smoothening. We have compared the strength and roughness between (100) InSb and GaAs wafers. The roughness of InSb and GaAs wafers after the full mechanical treatment cycle decreases significantly: by 10 times for InSb due to the general surface smoothening and by 3 times for GaAs (Rz from 2.4 to 0.8 mm) due to a reduction of the peak roughness component. The full mechanical treatment cycle increases the strength of InSb wafers by removing damaged layers through the sequence of operations and reducing the risk of mechanical damage development.",https://zenodo.org/api/files/19914ca8-6218-418c-8ac6-e691b71d945b/MoEM_article_64991.pdf,pdf
26,IMPROVING CONTACT DURABILITY OF POLYCRYSTALLINE SYSTEMS BY CONTROLLING THE PARAMETERS OF LARGE-ANGLE GRAIN BOUNDARIES,10.15587/1729-4061.2019.181441,"Viacheslav Kopylov, Oleg Kuzin, Niсkolay Kuzin",2019-10-31,"Polycrystalline metal systems in the samples made of steel 40X with different morphology and parameters of the distribution of large-angle grains boundaries for energy have been examined. The effect of the structural-energy state of grains boundaries on the operational reliability of improved steel 40X has been established. Based on the hierarchical modeling of polycrystals structure, new approaches have been proposed and algorithms have been developed for defining relationships between the structure that is formed in the technological processing of materials and stages in the life cycle of parts. It has been revealed that it is advisable to use, as a digital prototype of the structure of polycrystalline alloys that describes their performance under conditions of contact loads, the matrix representation of a system model that would incorporate the quantitative characteristics of grains. By using the devised procedures, the ways to execute technological control over the energy state of grain boundaries in the structural components have been defined in order to improve durability of parts exposed under contact loads. An estimation-experimental method has been developed to assess the effect of quantitative characteristics of the structure on the parameters of strength of the grains boundaries and their ability to form intragrain damage under external loads. The energy level of grains boundaries and triple joints between the groups of small and large grains is higher than that between grains of the same size. The boundary surfaces with a high level of energy are places where damage occurs at technological processing and under external loads on structural materials. This points to the crucial role of large-angle boundaries placed between triple joints with a high energy gradient in the process of forming microstructurally short cracks and intragrain destruction of polycrystalline systems. The use of hierarchical modeling methods and computational materials science makes it possible to improve the operational reliability of articles by choosing the optimal parameters for internal boundary surfaces. The lower cost of the parts' life cycle is achieved by thermal treatment regimes, which alter the quantitative characteristics of the steel structure",https://zenodo.org/api/files/7617b6e4-0860-4f9f-a851-e9046de20725/Improving%20contact%20durability%20of%20polycrystalline%20systems%20by%20controlling%20the%20parameters%20of%20large-angle%20grain%20boundaries.pdf,pdf
27,Growth of 100 mm indium antimonide single crystals by modified Czochralski technique,10.3897/j.moem.7.2.76286,"Kozlov, Roman Yu., Kormilitsina, Svetlana S., Molodtsova, Elena V., Zhuravlev, Eugene O.",2021-06-30,"Currently there is a worldwide trend to increase the diameter of crystals grown from elemental semiconductors and semiconductor compounds. According to literary data the diameter of 3–5 semiconductor single crystals grown nowadays is 4 to 6 inches. So far up to 75 mm indium antimonide single crystals have been grown in Russia. Indium antimonide is the element base for the widest field of solid state electronics, i.e., optoelectronics. Indium antimonide is used for the fabrication of 3–5 mm range linear photodetectors and photodetector arrays used as light-sensitive material in heat vision systems. Growth heat conditions have been selected and 100 mm [100] indium antimonide single crystals have been grown using the modified two-stage Czochralski technique. The graphite heating unit has been oversized to accommodate a 150 mm crucible and a 4.5–5 kg load. The results of the work have provided for a substantial increase in the yield of photodetectors. The electrophysical properties of the as-grown single crystals have been studied using the Van der Pau method and proved to be in agreement with the standard parameters of undoped indium antimonide. Using the 9-field etch method of pit counting under an optical microscope the dislocation density in the 100 mm single crystals has been measured to be ≤ 100 cm-2which is similar to that for 50 mm single crystals.",https://zenodo.org/api/files/e399d2f7-cf2f-41f5-b574-b2c3292334b7/MoEM_article_76286.pdf,pdf
28,Scanning electron diffraction tilt series data of an aluminium-steel interface region,10.5281/zenodo.3938899,"Bergh, Tina, Johnstone, Duncan N., Allen, Christopher S.",2020-11-17,"This dataset contains scanning electron diffraction (SED) data used in the publication entitled ""Microstructural and mechanical characterisation of a second generation hybrid metal extrusion & bonding aluminium-steel butt joint"". The data denoted “SED_HYB_...” were recorded from an aluminium-steel interface region that includes aluminium and steel grains, an interfacial Al-Fe-Si layer, and dispersoids and some oxide particles located within the aluminium region. The nanoscale interfacial intermetallic phase layer is polycrystalline, and to increase the probability of recording data from intermetallic phase crystals oriented close to zone axes, the data were recorded in a tilt series covering 30 degrees, in steps of 1 degree. The file names give the goniometer x-tilt values in degrees, e.g. "" SED_HYB_TX-150.hdf5"" denotes an x-tilt of -15.0 degrees. SED data recorded from an Au cross-grating specimen, named ""SED_AuX.hdf5"", and from a MoO3 specimen, named ""SED_MoO3.hdf5"", are also included for calibration purposes.",https://zenodo.org/api/files/f3e363d2-7b76-42fe-b201-712edde5a95e/SED_Au_X.hdf5,hdf5
29,"METALLI DURI : PRODUZIONE, IMPIEGHI , RISCHI E PREVENZIONE",10.5281/zenodo.12433,Fellone Lucio,2013-12-06,"Analisi della letteratura scientifica sul tema dei metalli duri.
Hard metals: a review",https://zenodo.org/api/files/437d22b8-ce1d-42b9-bc8f-af050da820a2/terzo-numero-updating-medicina-del-lavoro-articoli-metalli-duri.pdf,pdf
30,Evaluation the Effect of Trichloroethylene on the Metal-Ceramic Bonding,10.54584/lms.2022.22,"Baysal, Nurten, Erol, Barış Filiz, Ayyıldız, Simel",2022-10-18,"Abstract
The aim of the study is to evaluate the effect of trichloroethylene (TCE) on the metal-ceramic bond of additively manufactured and casting Co-Cr alloys. For this purpose, 84 disc-shaped (r=12 mm, h=1 mm) specimens were prepared for two experimental groups (n=42) with different fabrication techniques; casting and additively manufactured with Co-Cr. Before ceramic application, the disc specimens divided into two subgroups (n=21): Casting and cleaned with TCE (CT), casting and not cleaned with TCE (C), additively manufactured and cleaned with TCE (AT), additively manufactured and not cleaned with TCE (A). Ceramic (h=4 mm, r=6 mm) was applied to the disc specimens (n=20) and their shear bond strength (SBS) was measured. The surface morphology of disc (n=1; for each subgroup) specimens before and after TCE application was analyzed with a scanning electron microscope (SEM). Results were statistically analyzed with 1-way ANOVA and the Bonferroni multiple comparisons tests (α=0.05). Significant differences were found in SBS of the CT, C, AT, and A groups. CT group (21.74±1.66 MPa) showed a significantly higher SBS value than the C (18.65±2.11 MPa), AT (19.07±1.75 MPa) and A (18.52±1.94 MPa) groups (p<0.001). In conclusion the application of the TCE increased the metal-ceramic bond of casting Co-Cr alloy. Although the results were not statistically significant the TCE also increased the bond of additively manufactured Co-Cr alloy.
Özet
Çalışmanın amacı trikloroetilenin (TCE) eklemeli ve döküm yöntemleri ile üretilen Co-Cr alaşımlarının metal-seramik arasındaki bağlanmaya olan etkisinin araştırılmasıdır. Bu amaçla, Co-Cr alaşımı kullanılarak döküm ve eklemeli üretim teknikleri ile iki deney grubu (n=42) için 84 adet disk şeklinde (12 mm çapında, 1 mm kalınlığında) örnek elde edildi. Seramik uygulamasına başlamadan önce örnekler iki alt gruba (n=21) ayrıldı: Döküm yöntemi ile üretilip TCE ile temizlenen (CT), döküm yöntemi ile üretilip TCE ile temizlenmeyen (C), eklemeli yöntem ile üretilip TCE ile temizlenen (AT) ve eklemeli yöntem ile üretilip TCE ile temizlenmeyen (A). Sonrasında örneklere (n=20) seramik (h=4 mm, r=6 mm), uygulanıp makaslama bağlanma direnci testi (shear bond strength, SBS) yapıldı. Örnek (n=1; her bir alt grup için) yüzeylerindeki TCE uygulaması öncesi ve sonrası değişim taramalı elektron mikroskobu (SEM) ile incelendi. Sonuçlar istatistiksel olarak 1-way ANOVA ve Bonferroni Çoklu karşılaştırma testleri ile değerlendirildi (α=0.05). CT, C, AT ve A gruplarının SBS değerleri arasında istatistiksel olarak anlamlı farklılıklar bulundu. CT grubunun (21.74±1.66 MPa) SBS değeri, diğer gruplara göre; C (18.65±2.11 MPa), AT (19.07±1.75 MPa), A (18.52±1.94 MPa) anlamlı derecede yüksek bulundu (p<0.001). Sonuç olarak, TCE uygulaması döküm Co-Cr alaşımlarının metal seramik bağlantısını önemli derecede arttırmıştır. İstatistiksel olarak anlamlı olmamakla beraber, TCE uygulaması sonrası eklemeli imalat yöntemi ile üretilen Co-Cr alaşımlarının metal seramik bağlanma direnci de artmıştır.",https://zenodo.org/api/files/a72c5d92-ba49-4dbe-a9ae-f90ac9f03b14/lms.2022.22.pdf,pdf
31,Zur Nomenklatur der Silicium-verbindungen,10.1002/cber.19170500127,"Stock, Alfred",1917-01-01,n/a,https://zenodo.org/api/files/e5fb2b21-e622-4878-96ee-8c549828676b/article.pdf,pdf
32,Über einige neue Silicium-kohlenwasserstoffe,10.1002/cber.191204501105,"Bygdén, Artur",1912-01-01,n/a,https://zenodo.org/api/files/f8b83ade-0321-4315-bb55-af2d3ae5303e/article.pdf,pdf
33,On the combinations of silicium,10.1080/14786444808646069,"Pierre, I.",1848-08-01,n/a,https://zenodo.org/api/files/314fe50b-4a61-4034-a0df-982028de3be8/article.pdf,pdf
34,Untersuchungen über Silicium und Bor,10.1002/cber.18890220141,"Gattermann, Ludwig",1889-01-01,n/a,https://zenodo.org/api/files/fda10aeb-f52e-463b-bcfe-5dae42b2c995/article.pdf,pdf
35,Fabricating Protruded Micro-features on AA6061 Substrates by Hot Embossing Method,10.5281/zenodo.1334173,"Nhat Khoa Tran, Yee Cheong Lam, Chee Yoon Yue, Ming Jen Tan",2012-05-23,"Metallic micro parts are playing an important role in micro-fabrication industry. Recently, we have demonstrated a new deformation mechanism for micro-formability of polycrystalline materials. Different depressed micro-features smaller than the grain size have been successfully fabricated on 6061 aluminum alloy (AA6061) substrates with good fidelity. To further verify this proposed deformation mechanism that grain size is not a limiting factor, we demonstrate here that in addition of depressed features, protruded micro-features on a polycrystalline substrate can similarly be fabricated.",https://zenodo.org/api/files/becac306-d753-40d5-80d4-efa3fe141829/7643.pdf,pdf
36,Cr and Polycrystalline Diamond Coatings for Accident Tolerant Nuclear Fuel Tubes,10.5281/zenodo.6627238,"Irena Kratochvilova, Lucie Celbova, Radek Škoda",2022-06-09,"Abstract
The essence of this work is to show a possibility to increase the safety of nuclear reactors and extend the life of nuclear fuel by reduction the corrosion of the zirconium fuel tubes by double layer coating consisting of polycrystalline diamond (PCD) and magnetron sputtered Cr. In double layer coating the water permeable 500 nm thick polycrystalline diamond layer consisted of hard diamond grains (<70%) and soft graphitic carbon phase. The Cr coating was 2-3 µm thick ...",https://zenodo.org/api/files/da974058-3abd-422a-82d8-b6153d3880cb/IEECP%20-%20Article%20-228%20%28Irena%20Kratochvilova%20et%20al.%29.pdf,pdf
37,Highly Conductive Polycrystalline Metallic Ring in a Magnetic Field,10.5281/zenodo.1111877,Isao Tomita,2016-01-01,"Electrical conduction in a quasi-one-dimensional
polycrystalline metallic ring with a long electron phase coherence
length realized at low temperature is investigated. In this situation, the
wave nature of electrons is important in the ring, where the electrical
current I can be induced by a vector potential that arises from a static
magnetic field applied perpendicularly to the ring’s area. It is shown
that if the average grain size of the polycrystalline ring becomes
large (or comparable to the Fermi wavelength), the electrical current
I increases to ~I0, where I0 is a current in a disorder-free ring. The
cause of this increasing effect is examined, and this takes place if the
electron localization length in the polycrystalline potential increases
with increasing grain size, which gives rise to coherent connection
of tails of a localized electron wave function in the ring and thus
provides highly coherent electrical conduction.",https://zenodo.org/api/files/9542603d-0a23-4e9f-88c7-cdfee1916df7/10003807.pdf,pdf
38,Comparative Study of the Electrical Characteristics of Different Photovoltaic Modules in Outdoor Environment,10.5281/zenodo.3510130,"Jatoi, Abdul Rehman, Samo, Saleem Raza, Jakhrani, Abdul Qayoom",2019-10-13,"The electrical characteristics of photovoltaic (PV) modules are affected by solar radiation and module temperature in outdoor environment. It was found that polycrystalline gained a yearly 0.50°C more average module temperature than monocrystalline. Non-crystalline amorphous modules got a yearly 0.83°C more average temperature than thin film modules. The attainment and release of module temperature was related with material properties of PV module technologies. The amorphous module gave 5.7%, 2.7% and 15.0% more yearly average open-circuit voltage than polycrystalline, monocrystalline and thin film modules. Besides that, the thin film modules gave 6.5% and 1.7%, 9.3% and 4.0%, and 11.3% and 8.8% more yearly average normalized short-circuit current and power output than polycrystalline, monocrystalline and thin film modules respectively. It was shown that the maximum annual average open-circuit voltage was given by amorphous modules and maximum short-circuit current and power output by thin film modules during the study period.",https://zenodo.org/api/files/a9fde9f5-2c2e-4ae1-b236-6d086035c693/ETASR_V9_N5_pp4600-4604.pdf,pdf
39,Microstructural dependence of the fracture toughness of metallic thin films: A bulge test and atomistic simulation study on single-crystalline and polycrystalline silver films,10.1557/jmr.2019.262,"Preiß, Eva I., Hao, Lyu, Liebig, Jan P., Richter, Gunther, Gannott, Florentina, Gruber, Patric A., Göken, Mathias, Bitzek, Erik, Merle, Benoit",2019-10-28,"The microstructure contribution to the very low fracture toughness of freestanding metallic thin films was investigated by bulge fracture tests on 200-nm-thick {100} single-crystalline and polycrystalline silver films. The single-crystalline films exhibited a significantly lower fracture toughness value (KIC= 0.88 MPa m1/2) than their polycrystalline counterparts (KIC= 1.45 MPa m1/2), which was rationalized by the observation of an unusual crack initiation behavior—characterized by twinning in front of the notch tip—during in situ testing in the atomic force microscope. Twinning was also observed as a dominant deformation mechanism in atomistic simulations. This twinning tendency is explained by comparing the resolved shear stresses acting on the leading partial dislocation and the full dislocation, which allows to develop a size- and orientation-dependent twinning criterion. The fracture toughness of polycrystalline samples was found to be higher because of the energy dissipation associated with full dislocation plasticity and because of crack meandering along grain boundaries.",https://zenodo.org/api/files/52737802-7ff8-45ad-8689-1cbc94b70315/Preiss_Ha0_Bitzek_Merle_Ag_crack_jmr2019.pdf,pdf
40,Photocatalytic Degradation of Organic Pollutant Reacting with Tungstates: Role of Microstructure and Size Effect on Oxidation Kinetics,10.5281/zenodo.1109063,"A. Taoufyq, B. Bakiz, A. Benlhachemi, L. Patout, D. V. Chokouadeua, F. Guinneton, G. Nolibe, A. Lyoussi, J-R. Gavarri",2015-09-01,"The aim of this study was to investigate the
photocatalytic activity of polycrystalline phases of bismuth tungstate
of formula Bi2WO6. Polycrystalline samples were elaborated using a
coprecipitation technique followed by a calcination process at
different temperatures (300, 400, 600 and 900°C). The obtained
polycrystalline phases have been characterized by X-ray diffraction
(XRD), scanning electron microscopy (SEM), and transmission
electron microscopy (TEM). Crystal cell parameters and cell volume
depend on elaboration temperature. High-resolution electron
microscopy images and image simulations, associated with X-ray
diffraction data, allowed confirming the lattices and space groups
Pca21. The photocatalytic activity of the as-prepared samples was
studied by irradiating aqueous solutions of Rhodamine B, associated
with Bi2WO6 additives having variable crystallite sizes. The
photocatalytic activity of such bismuth tungstates increased as the
crystallite sizes decreased. The high specific area of the
photocatalytic particles obtained at 300°C seems to condition the
degradation kinetics of RhB.",https://zenodo.org/api/files/ae8c0578-2382-4e51-b3d3-ebbc32098f71/10002494.pdf,pdf
41,"Data from: Arsenic bioaccumulation in subarctic fishes of a mine-impacted bay on Great Slave Lake, Northwest Territories, Canada",10.5061/dryad.c2q52rs,"Chételat, John, Cott, Peter A., Rosabal, Maikel, Houben, Adam, McClelland, Christine, Belle Rose, Elise, Amyot, Marc",2019-09-11,"A subarctic fish community in mine-impacted Yellowknife Bay (Great Slave Lake, Northwest Territories, Canada) was investigated for biological and ecological processes controlling arsenic bioaccumulation. Total concentrations of arsenic, antimony, and metals were measured in over 400 fishes representing 13 species, and primary producers and consumers were included to characterize food web transfer. Yellowknife Bay had slightly more arsenic in surface waters (~3 µg/L) relative to the main body of Great Slave Lake (<1 µg/L), resulting in two-fold higher total arsenic concentrations in muscle of burbot (Lota lota), lake whitefish (Coregonus clupeaformis), and northern pike (Esox lucius). Other mining-associated contaminants, specifically antimony, lead, and silver, were typically below analytical detection in those fish species. No evidence was found for enhanced bioaccumulation of arsenic in long-lived, slow-growing subarctic fishes. Food web biodilution of total arsenic occurred between primary producers, aquatic invertebrates, and fish, although trophic position did not explain arsenic concentrations among fishes. Pelagic-feeding species had higher total arsenic concentrations compared to littoral fishes. Arsenic accumulated in subarctic fishes to comparable levels as fishes from lakes around the world with similar water arsenic concentrations. This first comprehensive study for a subarctic freshwater food web identified the importance of water exposure, biodilution, and habitat-specific feeding on arsenic bioaccumulation.",https://zenodo.org/api/files/a8e81af4-58bc-4c07-a4e0-9932e8bb2293/Dryad%20Dataset_PLOS%20ONE_Great%20Slave%20Lake%20Fish%20Metal%28loid%29s_June%202019.xlsx,xlsx
42,Microbial interactions impact the growth response of Clostridioides difficile to antibiotics,10.5281/zenodo.7049039,"Hromada, Susan, Venturelli, Ophelia S",2022-09-05,"In the human gut, the growth of Clostridioides difficile is impacted by a complex web of inter-species interactions with members of human gut microbiota. We investigate the contribution of inter-species interactions on the antibiotic response of C. difficile to clinically relevant antibiotics using bottom-up assembly of human gut communities. We discover two classes of microbial interactions that alter C. difficile’s antibiotic susceptibility: infrequent increases in tolerance at high antibiotic concentrations and frequent growth enhancements at low antibiotic concentrations. Based on genome-wide transcriptional profiling data, we demonstrate that metal sequestration due to hydrogen sulfide production by the prevalent gut species Desulfovibrio piger increases metronidazole tolerance of C. difficile. Competition with species that display higher sensitivity to the antibiotic than C. difficile leads to enhanced growth of C. difficile at low antibiotic concentrations. A dynamic computational model identifies the ecological design principles driving this effect. Our results provide a deeper understanding of ecological and molecular principles shaping C. difficile’s response to antibiotics, which could inform therapeutic interventions.",https://zenodo.org/api/files/8c8d2a85-9942-4e5c-b224-655450baff3d/Abundance_data_Fig2A_SuppFig1.xlsx,xlsx
43,Methods of dislocation structure characterization in AIIIBV semiconductor single crystals,10.3897/j.moem.8.4.99385,"Knyazev, Stanislav N., Kudrya, Aleksandr V., Komarovskiy, Nikita Yu., Parkhomenko, Yuri N., Molodtsova, Elena V., Yushchuk, Vyacheslav V.",2022-12-19,"The development pace of advanced electronics raises the demand for semiconductor single crystals and strengthens the requirements to their structural perfection. Dislocation density and distribution pattern are most important parameters of semiconductor single crystals which determine their performance as integrated circuit components. Therefore studies of the mechanisms of dislocation nucleation, slip and distribution are among the most important tasks which make researchers face the choice of suitable analytical methods. This work is an overview of advanced methods of studying and evaluating dislocation density in single crystals. Brief insight has been given on the main advantages and drawbacks of the methods overviewed and experimental data have been presented. The selective etching method (optical light microscopy) has become the most widely used one and in its conventional setup is quite efficient in the identification of scrap defects and in dislocation density evaluation by number of etch pits per vision area. Since the introduction of digital light microscopy and the related transfer from image analysis to pixel intensity matrices and measurement automation, it has become possible to implement quantitative characterization for the entire cross-section of single crystal wafers and analyze structural imperfection distribution pattern. X-ray diffraction is conventionally used for determination of crystallographic orientation but it also allows evaluating dislocation density by rocking curve broadening in double-crystal setup. Secondary electron scanning electron microscopy and atomic force microscopy allow differentiating etch patterns by origin and studying their geometry in detail. Transmission electron microscopy and induced current method allow obtaining micrographs of discrete dislocations but require labor-consuming preparation of experimental specimens. X-ray topography allows measuring bulky samples and also has high resolution but is hardly suitable for industry-wide application due to the high power consumption of measurements. Digital image processing broadens the applicability range of basic dislocation structure analytical methods in materials science and increases the authenticity of experimental results.",https://zenodo.org/api/files/613928c4-dba7-4b97-bed5-8a07a01d4d13/MoEM_article_99385.pdf,pdf
